数据下载时间：2021-07-01 13:56:17 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/576047571236/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
11,耶**哈,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,宝宝吃胚芽要比吃大米摄入的营养会更多一些。而且胚芽米中丰富的磷脂和微量元素，这些是人类大脑的重要营养成分，能够提高脑细胞的活性，促进宝宝智力的发育。宝宝一直吃的都是秋田满满家的胚芽米！无敌好吃！推荐购买 ,-,-,2021-06-21
12,v**施,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评, 自从有了娃，总想尽自己能力，给宝宝最好的，现在给宝宝添加辅食吃的都是胚芽米，更有营养，C感更好。熬粥蒸饭，色泽光亮，棉细软糯，米香四溢，宝宝特别爱吃 ,-,-,2021-06-22
13,t**5,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,宝宝吃米粉的阶段过了，想着该给宝宝熬粥喝了，本来可以用普通的大米给宝宝熬粥的，但听朋友说宝宝可以用胚芽米熬粥，营养很全面，我第一时间就想着到秋田满满家购买！到秋田满满家店铺里搜索到胚芽米，看见胚芽米这么多好处，不是因为胚芽米是有活性的米，我一定多买一些回来，等吃完了再买！主要也不含钠，成分也是很安全的！是高活性，高标准，好工艺的一款活性米！( ˃̶̤́ ꒳ ˂̶̤̀ )弄得我明天又想给宝宝熬粥，又想给宝宝做糕点！突然发现有了宝宝自己都快变全能了！嘻嘻！对了，快递也给力！撕开看了一下满满一大袋，真空包装，一点不浪费，也不夸张！👍👍👍 包装品质：不浪费，包装也真实！ ,我觉得胚芽米得包装我真心喜欢！而且包装上面还配有食用方法！👍👍👍,亲亲，胚芽米富含营养多样化、膳食纤维、维生素B族、维生素E、矿物质、维生素A、植物化合物、益生元多种营养元素哦，8月龄以上的宝贝可以搭配牛肉、南瓜、山药一起食用健脾补铁哦~,2021-06-21
14,开**0,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,大品牌值得信赖，很多朋友都介绍秋天满满，收到货了包装高端嘞，独立包装，干净卫生，觉得挺不错的，给娃试试合适的话还会继续选你家哦 ,-,-,2021-06-21
15,y**1,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,12号收到的，今天发现发霉了，不仔细看还不知道😱️还生了一个虫子， 新鲜度：感觉一点都不新鲜，几天就发霉了。 ,生虫了，发霉，怎么敢给小孩吃啊😭️,亲亲，因为咱们的胚芽米是无任何添加的新鲜打磨的，胚芽米有胚芽，胚芽米保留的糊粉层多，具有生理活性，保存不好的情况下，容易产生变质，夏日天气炎热，收到货后需要放冰箱密封冷藏哦。,2021-06-26
16,轩**1,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,"米特别🌁干净,宝宝辅食一直都是买的秋田﻿☀满满,宝宝吃了⛄营养又健康,希望品质一直保持下去！孩子⛄也挺爱吃的,煮出⛄来很香,浓稠软糯！粒🌁粒饱满,煮🌄的粥香香糯糯的,我和宝宝🌃也很爱吃,宝宝可以吃⚡上一碗,满满家的这款胚芽米粒粒饱🌂满x很棒呀哦y_~  ",-,-,2021-06-20
17,t**1,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,好评，值得推荐购买，我家宝宝从给他喝粥到现在一直都是吃秋田满满的胚芽米，熬出来的粥很香，又好吃，宝宝也爱吃，推荐妈妈们可以选择这一款胚芽米，超赞的好评！！！,很值得推荐购买，主要是宝宝也爱吃,亲亲，胚芽米富含营养多样化、膳食纤维、维生素B族、维生素E、矿物质、维生素A、植物化合物、益生元多种营养元素哦，8月龄以上的宝贝可以搭配牛肉、南瓜、山药一起食用健脾补铁哦~,2021-06-24
18,l**羽,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,太喜欢秋田满满辅食油了，满满的营养！胚芽米，小黄米，辅食油，辅食调味，全都是秋田满满的，哈哈哈，三大纸箱，无限回购！ 胚芽米是我家宝宝的最爱， 胚芽米加辅食调味料真的太香了，真的太香了，好好吃，每次宝宝都吃一大碗饭 天下爱可以辜负，唯有营养不可辜负！！,-,-,2021-06-21
19,芳**大,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,此用户没有填写评价。,坏米很多，经常购买，明显这批米质量有问题，说我储存方式不对🙃黑名单不会再购买🙄,-,2021-06-03
20,祥**2,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,胚芽米一收到就熬给姑娘喝了，7个多月正好喝稀饭 ,-,-,2021-06-26
21,t**4,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,宝贝包装挺好的，一包很有份量，可以吃好久，成分也很清楚，没有添加其他添加剂，米粒很干净，真空包装的很不错！ ,-,-,2021-06-20
22,杨**6,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,胚芽米是一直在吃的，从宝宝吃辅食开始就一直买的是秋田满满的这款，性价比高。胚芽米比大米营养价值高，这款留胚率挺好的！价格也还可以接受，所以一直吃这款 ,-,-,2021-06-20
23,t**0,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,哈我是第二次购买胚芽米，这次买了很多，优质的胚芽米不仅颗粒饱满，吃起来更是香味浓郁，软糯香甜。胚芽米的营养成分很高，包装是很用心的里面的米是正常的密封，纸盒外包装还加了个塑封，方便效果更加，东西很好价美物廉，希望更多的朋友信赖. ,-,-,2021-06-26
24,t**6,颜色分类: 【宝宝小米粥】有机胚芽米赠品为黄小米 买2发3 买3发5,好评,小米粥宝宝已经吃了十来天了，一天米粉一天粥交叉着吃，渐渐宝宝已经适应吃粥了，身体棒棒的，小米熬出来很浓稠，每次都是熬之前泡上了至少三十分钟，活动买了三盒胚芽米送了两盒这黄小米，很划算，可以吃上很久了。 ,-,-,2021-06-15
25,z**4,颜色分类: 胚芽米赠品为七日米，买2赠1 买3赠2,好评,此用户没有填写评价。,是优质的胚芽米 很适合给孩子做辅食 没有农药健康安全 而且胚芽很明显 每颗大米都很圆润饱满颗粒很大煮出来的粥很香浓还会出现米油，口感很好，胚芽米的营养价值也很高，宝宝很喜欢，吃饭特别香香，给宝宝专用米买着放心吃着安心 推荐购买哈哈,-,2021-05-07
26,n**1,颜色分类: 【宝宝小米粥】有机胚芽米赠品为黄小米 买2发3 买3发5,好评,趁着618的优惠活动，给娃囤进了一大箱子的秋田美食～正好要做辅食阶段了，所以买了各种米啊面粉啊面条的～准备做蒸糕给宝宝吃了。  口感味道：泡芙小小条的正好适合宝宝练习抓握能力，吃进去就化了非常适合小月龄学咀嚼的宝宝了。 包装品质：包装可爱严密，现在已经就一直在吃着秋田的胚芽米，煮出来的粥就很稠很漂亮，宝宝也非常爱吃，每次能吃掉一大碗的，2勺就能煮出很多。快要吃完了正好囤起来，顺便买了泡芙条零食给他抓着吃。 ,-,-,2021-06-22
27,q**7,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,从溶豆，到小馒头，再到碎碎面，现在又买了胚芽米，强烈推荐秋田满满。,-,-,2021-06-23
28,油**瑰,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,我家宝宝之前一直都是跟我们吃一样的米，那天本来是给宝宝买海苔的，顺便逛了一下店铺，看到这有机胚芽米，想着都是为了孩子，就下单买了买二发三，真空包装，一斤一袋，仔细看了一下米，圆圆的，每粒米上有一个胚芽，今早按包装上的说明煮了稀饭给宝宝吃，煮出来的稀饭粘粘的，但是米汤跟米粒又是分开的，宝宝爱吃，一大碗都吃完了哦！👍👍👍 以后会继续购买，我家海苔跟蝴蝶面都是在秋田满满买的哦,-,-,2021-06-23
29,l**i,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,作为一名负责人的宝妈，我对比了好几个胚芽米品牌，最后选择了秋天满满，宝宝吃胚芽米比大米更有营养，比糙米更容易消化吸收，秋天满满胚芽米出厂日期新鲜，留胚率高，熬出来的粥香甜软糯，搭配他家的牡蛎粉，牛油果油，营养均衡，关键是我家宝宝还特别，特别喜欢吃，直接上图，你们看吧，太赞了👍👍👍👍👍  ,-,-,2021-06-26
30,s**呢,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,很火的秋天满满 很多人都在买 评价都挺好 所以觉得比较放心 满满的一袋 米饭也不是每天吃 看起来比较耐吃 真空包装 没有破损 拿回家记得放冰箱 天气比较热 影响胚芽活性 味道确实比普通的米要好吃 更香更糯一些 在朋友家吃过 我家这个新买的还没开封 ,好多抖音博主都在推荐 确实还可以 有很多小胚芽,-,2021-06-26
31,t**7,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,胚牙米不错，气味很清香，很香甜，宝宝喜欢吃！自己吃起来挺不错的，很划算，以后就认准你家的大米啦，有需要还会再来买的。还不错的大米，米很干净，煮粥要软糯些。米饭比较粘！包装很不错，干净！宝宝添加辅食后一直买他家的！质量保证！主要米比其他品牌要好！平价！活动买很划算！推荐各位宝妈入手！宝宝喜欢吃的！东西要选对，毕竟是孩子吃！就选秋田家！有保障有质量有口感！宝宝吃了不拒绝，会爱吃大米！  商品成分：胚牙米 包装品质：好！ 口感味道：宝宝喜欢！ 新鲜度：日期新鲜！米干净！无气味！ ,-,-,2021-06-20
32,w**8,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,要买的宝妈们注意了，米是旧米不是新米，而且一股味还有黑黑的像小虫子一样的东西在里面,米有臭臭的怪味！！！！！太可怕了！！！！,亲亲，我们的胚芽米都是现碾现磨，保留了一部分糊粉层，胚芽米米在真空包装的小袋经过快递不停的晃动等因素，刚打开味道会比较浓郁，其实这就是糊粉层的味道，这就是胚芽米本身自然的原味，正因为保留的多没有抛光和添加才会是这种味道；这并不影响食用。,2021-06-26
33,雅**2,颜色分类: 【宝宝小米粥】有机胚芽米赠品为黄小米 买2发3 买3发5,好评,口感味道：煮粥很香   宝宝喜欢吃 包装品质：包装还可以   就是送的面条盒子挤变形了 商品分量：分量应该是足的 新鲜度：收到日期很新鲜   胚芽米看着也很不错   奈斯  就是有点贵   其他没毛病    煮的猪肝粥   老大自己吃的  吃的比较邋遢哈哈😃  ,-,-,2021-06-18
34,嘿**潭,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,小零食宝宝都很爱吃，自己尝了一下口感还不错，面粉也很不错，挺细腻的，给宝宝做了挤挤面线、疙瘩汤、松饼、小馒头之类的，都挺爱吃的！吃完再来回购！ ,-,-,2021-06-22
35,毒**延,颜色分类: 【胚芽谷物米】有机胚芽米赠品为7日米 买2发3 买3发5,好评,此用户没有填写评价。,第N次买了，胚芽米比普通大米更适合宝宝吃，软软糯糯的，宝宝很喜欢吃，煮饭熬粥都好吃，还送了小面条，秋田家的辅食性价比都很高,-,2021-06-21
36,t**5,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,宝宝从开始吃大米粥就吃的这款胚芽米，已经买过很多次了，特别特别香！而且很容易煮的软烂，米油非常的厚，每次都忍不住帮宝宝尝一口🤪这个胚芽米双90标准非常棒！👍🏻每次发来的日期都很新鲜！辅食就认准秋田满满！非常适合挑剔的妈妈 ,用秋田满满胚芽米做的大米蒸糕！好香呀！🤩宝宝好喜欢,亲亲，胚芽米富含营养多样化、膳食纤维、维生素B族、维生素E、矿物质、维生素A、植物化合物、益生元多种营养元素哦，8月龄以上的宝贝可以搭配牛肉、南瓜、山药一起食用健脾补铁哦~,2021-06-21
37,c**5,颜色分类: 【胚芽谷物米】有机胚芽米赠品为7日米 买2发3 买3发5,好评,宝宝从六个月添辅食到现在一直吃的都是秋田家的，从胚芽米、黄小米到面条、面粉、肉酥等等，还有其他米饼、磨牙棒一类的小零食都是选的秋田家的，已经回购了好几次了，品质很不错，配料表干净，宝宝很喜欢，吃着也放心。 ,棒,-,2021-06-22
38,a**雪,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,经常在秋天家买东西.但是越买越失望.这次买那么多，鳕鱼肠真心咸，之前买的宝宝都吃，这次宝宝吃一口就不肯吃了，我就觉得奇怪试试，咸的妈都不认得.胚芽米看着日期很新，但是米确实放着很久的了.都有一股霉味.因为都拆了，找客服也没用.只能自认倒霉.但是应该不敢再买这个牌子的东西了,-,-,2021-06-24
39,t**2,颜色分类: 【宝宝小米粥】有机胚芽米赠品为黄小米 买2发3 买3发5,好评,胚芽米，家里大人都说味道很香，很香，虽然比普通大米贵，但一分价钱一分货，确实很有营养，又买了米饼等零食，宝宝正好手可以拿着，不错，很喜欢 ,-,-,2021-06-21
40,轻**吟,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,买三得五太划算了，还送了两小盒的宝宝面。宝宝不喜吃米粉，这个米煮的粥却很爰吃，香，软，又好煮。真空包装，存放放心。 ,-,-,2021-06-24
41,邮**b,颜色分类: 【宝宝小米粥】有机胚芽米赠品为黄小米 买2发3 买3发5,好评,这米吃起来口感差不多，看中的是更营养。 胚芽米煮过了，米粒软烂，确实很香甜，孩子挺喜欢吃的，胚芽米不错，留芽率很高，煮出来很粘稠，味道也是香香的，宝宝很爱吃，我也爱吃😀😀  ,-,-,2021-06-23
42,1**o,颜色分类: 【宝宝小米粥】有机胚芽米赠品为黄小米 买2发3 买3发5,好评,会发芽的米 觉得好神奇  之前都没有买过这些给大宝吃  所以根本就不知道  还听说胚芽米很有营养  希望宝宝能喜欢吃 ,-,-,2021-06-23
43,豆**6,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,一直都是吃的秋天满满家的胚芽米，米的黏性不错捏，我家宝宝也是特别喜欢吃你们家的米的胚芽很是饱满哦😍碎米少，还是真空包装的！很放心😌 ,-,-,2021-06-23
44,浪**1,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,秋天满满的胚芽米已经回购好多次了，从宝宝吃辅食就买它，软糯香甜，能熬出米油来，满满的营养 ,-,-,2021-06-25
45,璇**t,颜色分类: 【冠军胚芽米】有机胚芽米500g/盒,好评,此用户没有填写评价。,煮饭香糯，而且容易消化，煲粥煮饭都好吃，我宝宝一餐一饭不挑食，现在肉肉滴，这个米不错,-,2021-06-05
46,你**我,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,看了小红书各大网站推荐 也听了宝妈群的宝妈们推荐 最终选择了秋田满满 主要因为是宝宝的食物所以要找靠谱的牌子 。          买了一大堆宝宝的白芝麻猪肝粉 黑芝麻核桃粉 胚芽米 粒粒面 磨牙棒 还买了黑芝麻酱 送了摇摇乐跟营养面 超级赞 ！！！   白芝麻猪肝粉跟黑芝麻核桃粉是宝宝餐桌上必不可少 白芝麻猪肝粉可以给宝宝补铁 黑芝麻核桃粉可以促进宝宝智力发育 又可以调味 让宝宝爱上吃饭 吃嘛嘛香 。   还有宝宝的胚芽米看了很多测评 最后也是选择了秋田满满 拿到手的每一样东西我都很喜欢   尤其是磨牙棒 宝宝很喜欢 而且这里的每一样都有独立的包装 也不用担心吃不完存放的问题 日期也很新鲜 宝妈们可以放心购买 下次继续回购 宝妈们冲鸭！！！,秋田满满家的东西宝宝已经开吃啦 宝宝很喜欢 下次还会继续回购 大品牌值得信赖,亲亲，胚芽米富含营养多样化、膳食纤维、维生素B族、维生素E、矿物质、维生素A、植物化合物、益生元多种营养元素哦，8月龄以上的宝贝可以搭配牛肉、南瓜、山药一起食用健脾补铁哦~,2021-06-25
47,芳**大,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米，买2赠1 买3赠2,好评,此用户没有填写评价。,坏米很多很多很多.....,-,2021-06-03
48,皮**线,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,给宝宝准备的胚芽米，细腻，无杂质，用水清洗也没有任何杂质浮出，宝宝的口粮一定要选安全的，营养的，同时还要方便啊，吞金兽们可不会给你很多时间的。米非常易煮，米脂醇厚，宝宝非常喜欢，要煮20分钟以上才适合6个月的宝宝吃，挺好的，会不断的回购秋天满满家的  ,-,-,2021-06-20
49,m**妍,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,秋田满满家的胚芽米采用真空包装 口感好 软硬适中 给宝宝煮粥很软糯​ 易嚼 易咽 好消化 好吸收  ,-,-,2021-06-21
50,苏**子,颜色分类: 【胚芽谷物米】有机胚芽米赠品为7日米 买2发3 买3发5,好评,煮起来有点香，而且看着胚芽还挺多的，营养价值应该还是很高的。当然最主要是宝宝喜欢吃，随便加点菜泥也吃的很香😁😁😁😁 ,-,-,2021-06-25
51,成**w,颜色分类: 【宝宝小米粥】有机胚芽米赠品为黄小米 买2发3 买3发5,好评,真空速包的胚芽米，宝宝吃就要吃这种胚芽米，米油比较多。比普通大米营养丰富，煮的时候香香的米粥味，宝宝喜欢吃。 ,-,-,2021-06-21
52,麦**0,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,胚芽米很香，很糯，煮稀饭宝宝很爱吃，卖家还赠送了两盒碎碎面，很棒👍🏻👍🏻👍🏻，回继续回购的！ ,-,-,2021-06-22
53,c**3,颜色分类: 【冠军胚芽米】有机胚芽米赠品为胚芽米 买2发3 买3发5,好评,长期回购他家的胚芽米，让大家看看，这是我618买到的东西！从东北寄到广东，一点防护措施都没有，泡沫纸也没有，看到的货就像是二手，别人退的拿来给我的！618活动力度也没有多大，等于我在618的时候买了一堆二手货！客服解决方案我也不同意，就没有其他下文了！真的有点恶心！  ,-,-,2021-06-25
