数据下载时间：2021-06-27 18:31:10 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/638492953451/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
19,刘**d,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,收到了很满意很喜欢质量也很好看起来也很高档噢赞赞赞,-,-,2021-06-18
20,秀**i,颜色分类: 银离子抑菌-头枕腰靠套装-棕色【针织款】,好评,特别好…特别舒服…颜值在线…棒棒哒！ ,-,-,2021-06-23
21,z**0,颜色分类: 银离子抑菌-单个腰靠-灰色【冰丝款】,好评,在别家买了一个 觉得不合适 退了换了这家 果然没让我失望 没有异味 软硬适应  非常舒服 送的礼品也很实用 推荐,-,-,2021-06-25
22,0**y,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,很舒服，开车不累了，好评！ ,-,-,2021-06-23
23,省**5,颜色分类: 银离子抑菌-头枕腰靠套装-杏色【冰丝款】,好评,放上去很方便，坐下靠着舒服,不错的选择,-,2021-06-22
24,3**n,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,不错，很喜欢，开时间长腰也不疼了，值得购买 ,-,-,2021-06-25
25,s**店,颜色分类: 银离子抑菌-头枕腰靠套装-灰色【冰丝款】,好评,宝贝已收到，用了几天了，感觉很舒服还不错，有活动了再买一套放副驾。,-,-,2021-06-17
26,酷**6,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,汽车腰靠造型很漂亮，质量非常的棒，开车时靠在上面[拳头]总体来说我喜欢，开车就不那么累了[烟花]坐着不会闷汗，适合夏天使用，回弹性很好 ,真的挺不错哒～很喜欢，材质很透气，不会积汗，好用[烟花]有了这个开车时疲劳缓解多了，挺舒服的材质做工都挺上档次，整体都满意。,-,2021-06-20
27,a**6,颜色分类: 银离子抑菌-头枕腰靠套装-杏色【冰丝款】,好评,非常好用的一款头枕腰靠，使用感受特别舒服，值得购买。,-,-,2021-06-16
28,l**6,颜色分类: 银离子抑菌-单个腰靠-灰色【冰丝款】,好评,真的是真材实料的这个价格真的是性价比很高的[胜利]使用效果佳，简易方便做工精细，挺不错的，推荐！[烟花]平时开车颈椎，腰都可以减小压力，棒！ ,个人觉得还是不错的，喜欢的朋友可以入手，最后给客服点个赞服务态度很好！[抱拳]靠着舒服多了，质量不错[烟花]腰部有力支撑，全五分推荐。,-,2021-06-24
29,落**2,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,性价比很不错，面料舒服，柔软，摸去很舒服[OK]宝贝不错啦，软硬度刚刚好，以前开车累有了它后挺舒适的[福]值得推荐购买的宝贝。  ,实物面料柔软手感非常好想要买的朋友们可以下手了推荐推荐！[转圈]很舒服! 五星好评会推荐给朋友的![福]大家喜欢一定选它、真心不错👌,-,2021-06-22
30,b**0,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,宝贝已收到，物流很快，质量很好，值得拥有！ ,用起来真的很不错，而且很方便，靠起来也很舒适,-,2021-06-24
31,欲**i,颜色分类: 银离子抑菌-单个腰靠-黑色【针织款】,好评,很喜欢，会向周边的朋友极力推荐，大赞👍🏻物流挺快的。包装完好。👍🏻个人感觉大小也挺合适，找了很久选的这款，大爱！靠垫慢回弹很舒服，支撑性也很好  ,面料好，放到车上高大尚，很喜欢满意[啤酒]确实挺强的啊，非常可以。手感也挺好的。😁用了这个舒服多了，颈枕也刚好舒服[烟花],-,2021-06-21
32,d**r,颜色分类: 银离子抑菌-头枕两个装-黑色【针织款】,好评,总在天猫商城购买东西，因为觉得东西比较放心，而且天猫购买了东西售后都非常满意，这次比较了好几家选择的，买的东西和描述的一样，性价比还行，包装完好，物流也不错，如果好还会继续购买。习惯性好评！    ,-,-,2021-06-08
33,t**2,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【针织款】,好评,趁着活动入手划算，发货快，包装得好，全新体验，本来还很担心东西不好，拿到手发现完全多虑了，还是给予肯定。性价比挺好，看着质量不错，摸着也挺舒服，尤其腰靠，用起来确实舒服多,-,-,2021-06-21
34,大**8,颜色分类: 银离子抑菌-单个腰靠-灰色【冰丝款】,好评,挺好的，透气舒服 ，效果不错  ,-,-,2021-06-15
35,t**9,颜色分类: 银离子抑菌-头枕腰靠套装-灰色【冰丝款】,好评,质量很好，靠着很舒服，颜值很高，性价比高 ,-,-,2021-06-17
36,t**7,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,质量、做工非常好.在单位试用一下超级舒服.真的是一分钱一分货[合十]这款靠垫拯救了我的腰和脖子！非常推荐老司机们购买！  ,靠背垫起来很舒服，这样在车里睡觉好多了[转圈]还是隐藏式拉链，靠上去很舒服的，非常满意。[福]用起来不错，不怕开长途了,-,2021-06-23
37,t**4,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,安装情况：安装便捷，材质优良，腰靠比较有用。而且特别特别舒服，开车一点也不觉得累枕护很舒服，做工精细，面料柔软舒适，颜色很正，大小合适。 ,不错，腰部不空了，舒服多了，做工也好 使用体验：挺好，腰部舒服多了 安装情况：方便快捷,-,2021-06-22
38,t**4,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,很不错，摸着很软，挤压也不会变形，价格也比较有优势，不错。[福]平时总腰疼，开车累腰，有了靠枕后有效的缓解疼痛缓解腰部疲劳。[福] ,真的很棒，面料材质跟描述一样，填充材质也很环保♻️总体感觉很不错，一次满意的购物。[拳头]触感也很柔软。确实物有所值。,-,2021-06-22
39,冬**1,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【针织款】,好评,整体评价：对象说可以，还喜欢送的抹布 使用体验：长途开车用这个肯定舒服 安装情况：非常简单 做工形式：舒服软软的 产品材质：摸起来很舒服，但是感觉夏天会有点热 ,-,-,2021-06-24
40,t**2,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,汽车腰靠，头枕，非常舒适，冰丝的材质很凉快。 ,-,-,2021-06-21
41,t**2,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,卖家很暖心，还送的小礼品,-,-,2021-06-21
42,t**0,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,没有味道不错！很舒服和柔软，做工很好夏天透气性不错[转圈]颜色和质量都很满意，没有味道。[让我看看]比实体店优惠很多，已经推荐给朋友购买 ,比较有质感，放在车上不会掉档，质量超级好的，[庆祝]面料也比较柔软，很不错的一款[福]推荐购买！[啤酒]质量杠杠滴！会回购,-,2021-06-18
43,x**7,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,长期用可以买的，开车坐起来舒服，特别是跑长途的话特别合适使用[666]汽车靠垫很舒服，材质也很好，不错[福]黑色颜色好看，更耐脏。 ,非常柔软，手感摸上去很好而且非常的厚实[转圈]比较柔软就在上面，脖子很舒适，一点都不会累。很放松[發],-,2021-06-17
44,不**8,颜色分类: 银离子抑菌-头枕腰靠套装-咖色【针织款】,好评,买了其他家188的对比，感觉这个便宜还好，厚实软，回弹好，188的更薄一点硬度大点，值得推荐！ ,朋友坐了我的车，我的是别克君威座位有点硬，现在他觉得很舒服，也准备买,-,2021-06-23
45,小**2,颜色分类: 银离子抑菌-头枕腰靠套装-红色【针织款】,好评,联系客服换的黑色的[转圈]这个真的非常舒服，回弹也好，腰靠枕着也舒服，好东西，值得入手。[转圈]货真价实，很实用，做工精良，使用方便舒适,开车长时间脖子也不疼了 ，超级好用，会继续关注[烟花]外观大方得体，用起来舒服靠谱感觉和我车子里的布置很搭，很舒服。,-,2021-06-24
46,勇**锋,颜色分类: 银离子抑菌-单个腰靠-黑色【针织款】,好评,刚买回来的，给它晒晒，通通风再放汽车上，放自己家的椅子上试了一下，很舒服。可以的。 ,-,-,2021-06-09
47,有**0,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【绵柔款】,好评,此用户没有填写评价。,产品质量也是很好，外观也很漂亮，价格实惠，对于开车的朋友很适用，值得购买[转圈]客服服务很棒，宝藏店铺，值得推荐[福]东西真的不错，推荐购买,-,2021-05-08
48,t**2,颜色分类: 银离子抑菌-头枕腰靠套装-杏色【冰丝款】,好评,开车时非常舒服，大品牌就是可靠[烟花]宝贝收到了，质量很好材质柔软舒适，开车枕着一点不累心情好，很喜欢！[庆祝]久坐不会太累！ ,-,-,2021-06-21
49,r**3,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【针织款】,好评,"KK质量不错,背部🐪支撑感强,更耐脏。靠着🌌很舒服,重量ok,如🍆果好还会继续购买。而➕且面料非常柔软舒适,🎉能缓解疲劳,制作工艺🍴很精美,比较满意,做🎷工也很精致,颜色跟车〽很搭配。效果不错,买🗼了这个靠背好多了,",-,-,2021-06-19
50,t**1,颜色分类: 银离子抑菌-头枕腰靠套装-灰色【冰丝款】,好评,客服帮我换的黑色的🌟包装和做工都很精细，用材考究，款式新颖，是一款值得信赖和拥有的好产品，给予好评。[烟花]枕着靠着都很舒服！在车上很显高级！ ,真的好喜欢，客服态度也挺好的，值！以后有需要还会来买[转圈]对我我这种经常跑长途的来说，简直是福音😀以后有需要还会继续光顾的,-,2021-06-25
51,神**敌,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,整体评价：好 使用体验：很舒服 做工形式：做工细腻 ,-,-,2021-06-13
52,坏**9,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,质量不错，用着很舒服，值得购买，开车也不累了，有朋友还问要了链接也准备买,-,-,2021-06-08
53,t**4,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,长时间开车还是很实用的，能很好的减轻疲劳！[转圈]很有支撑力度，透气性都还可以[福]靠着很舒服，外套还可以拆出来洗的[礼物] ,已经多次购买，朋友们也非常喜欢，颜色很漂亮，高端大气上档次，做工没有多余的线头[啤酒]而且颜色配色都很正，很显高端的，面料好，质量好[啤酒],-,2021-06-22
54,l**g,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,坐着不错，能托着腰，也能提醒自己时刻挺直腰杆质量不错[转圈]很显档次，还是得买大品牌值得信赖。链接已经分享给同事了[合十] ,颜色好看，安装还算简单，皮质好打理，匹配度的话，也挺合适的[拳头]实用度杠杠的，而且价格还比实体店买的便宜很多。赞[皱眉],-,2021-06-18
55,张**3,颜色分类: 银离子抑菌-单个腰靠-黑色【针织款】,好评,靠着舒服多了东西很好用，跑长途靠着很舒服，不会觉得累。🎈朋友看了都说好。客服服务热情都到。物流很给力💿靠着开车舒适！想买的抓紧！ ,而且整体非常舒服，一点都不会累，很好用的，值得购买，棒棒哒🌴非常喜欢，靠垫很软开着很舒服。效果也不错，听着歌爽歪歪,-,2021-06-23
56,蝴**英,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,非常舒服，靠起来很舒服，透气得很[机智]我强烈推荐一下，跑长途那真是杠杠滴！[合十]靠上去特别放松，透气的，黑色简洁大方 ,谢谢老板提供这个宝贝[庆祝]，简直太高大上了，朋友们看到以后都羡慕不已，问我哪里买的，也要装一个，固定得很稳[月亮]很舒服，推荐给大家,-,2021-06-16
57,j**7,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,很好看，制作工艺很精美，材质也很好！给个赞！ ,-,-,2021-06-09
58,t**2,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,此用户没有填写评价。,真的很不错，颗颗分明，特别圆润，先暂时放在家里，过段时间放车里，今天试坐了一下坐垫降温速度非常快，非常的清凉透气，一直坐着也不会发热完全不像那种竹席垫，坐垫还是一如既往的好用，一直在这家买，从来没有让我失望过，准备再入手几个，大爱,-,2021-06-21
59,浅**心,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,回弹很快，长期坐着，有个垫子很舒服，垫子回弹好[哇]而且面料非常柔软舒适，特地买了黑色的[社会社会]，耐脏，又百搭，真实完美,非常满意！手感好，靠上去很舒服，准备再买两套！整体感觉特别好，柔暖性也特别好，感谢店家推荐！回头再拍一个。,-,2021-06-17
60,l**g,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,很舒适的面料，对腰部支撑很好 ,-,-,2021-06-12
61,我**4,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【针织款】,好评,质量特别好，软又舒服，弹性强，送给父亲的，他很喜欢。 ,-,-,2021-06-23
62,t**0,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,腰靠质量很好，柔软，记忆棉很贴合，只是现在的天气靠着有些热，春秋冬季用很好。 ,-,-,2021-06-18
63,t**9,颜色分类: 银离子抑菌-单个腰靠-杏色【针织款】,好评,很好，现在开车腰不累，颈不酸了，舒服多了，质量做工很精致[月亮]整体质感很棒，颜色很好，非常舒服，值得推荐购买[烟花]完美护腰护颈 ,整体外观大气上档次[烟花]，质量扎实 ，给后背较明显的支撑感，[烟花]，有了这个靠背之后舒服挺多的回弹性也不错！非常满意,-,2021-06-17
64,未**觉,颜色分类: 银离子抑菌-单个腰靠-灰色【冰丝款】,好评,靠垫太舒服了，正式我想要的，驾驶时靠着它太有安全感了，强烈推荐一下！,-,-,2021-06-21
65,x**1,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,物流很快，物品完好无损，用起来很舒服，喜欢💕 ,-,-,2021-06-17
66,7**e,颜色分类: 银离子抑菌-头枕腰靠套装-棕色【针织款】,好评,靠着很软很舒服，开车时舒服多了[月亮]这是我看上了很久的一款，颜色很正，而且特别软，不会踏[耶]质量真的特别好，值得购买 ,"长时间开车还是很实用的，能很好的减轻疲劳！[耶]客服很热情，回答问题超级快,服务态度很好，很棒的一家店，下次还会回购的",-,2021-06-20
67,不**啊,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【针织款】,好评,还不错，值得购买，对腰好，长时间开车，还凉快,-,-,2021-06-11
68,1**野,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,很舒服，透气性很好弹力也不错，真的值得推荐，很贴合车型价格也实惠。[哇]比较满意，好评，推荐这腰靠质量特好[福]装上用了觉得很不错，商品质量好,贴合车型，而且很厚实。有拉链的，可以随时清洗。非常满意[礼物]贴上完美，质感很好。推荐给朋友[福]高材质做工：很结实耐用，效果好,-,2021-06-09
69,丶**爱,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,此用户没有填写评价。,自从有了这个，开车再也不腰疼了,-,2021-06-17
70,川**4,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【针织款】,好评,装上去坐着试了一下。还行，等下次开车具体再追评体验,-,-,2021-06-20
71,甘**生,颜色分类: 银离子抑菌-头枕腰靠套装-灰色【针织款】,好评,关键价格实惠，性价比也非常高，我会推荐给朋友们，每人入手一款[哇]可以减少腰部受力，开再远的路也不怕腰痛了，超级实用,-,-,2021-06-16
72,小**3,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,可以挺不错的。 安装情况：很好安装，🌟一下子就安装好了！还是不错的。枕头很软，而且没有异味，我觉得很满意哟， 也非常保护腰 ！满意 ,很舒服，[耶]但是靠着很舒服这个可以缓解缓解腰部！挺舒服的！产品就是比其它材质的好很多，很喜欢这款。[哇],-,2021-06-15
73,小**了,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,这个买的挺值的！挺舒服，比我之前买的好多了。腰靠是活的，我是跑货运的，跑长途时用腰靠放和枕头是真的不错。比之前强多了  ,-,-,2021-06-22
74,偏**0,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【绵柔款】,好评,用作一段时间才来评价的，他们家护腰靠垫做工不花哨，功能性比较强，腰不好的开车用这个是完全可以的，对腰部有很好的承托作用，靠着也舒适。满意。 ,-,-,2021-05-29
75,u**n,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,质量不错 很好用 不过还需要适应一下 推荐点赞 ,-,-,2021-06-20
76,t**9,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,靠垫面料非常不错，又柔软又舒适。做工也很精致，颜色跟车很搭配。回弹性十分好，长时间驾驶腰也不累，很好用。 ,-,-,2021-06-17
77,蓝**t,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,腰靠腰枕头枕，记忆棉内芯，垫上腰部感觉很舒服，开车感觉腰部不痛了，脖子不酸痛， 整体评价：好 使用体验：好 安装情况：好 做工形式：好 产品材质：好 ,-,-,2021-06-01
78,亲**0,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,宝贝发货很快，腰靠做工精细，走线整齐均匀。面料透气性好，厚实，与腰脊背完全贴合，无论是靠着还是坐着都很舒服！ ,-,-,2021-05-31
79,t**3,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,腰垫很好用，面料很舒服的，颜色也是耐脏的，赶在我自驾游前到，好在有这个，开车开几个钟腰都不痛，值得拥有 ,-,-,2021-06-15
80,公**笛,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,贴合车身与人体的设计，而且价格也不错，真是物美价廉[转圈]快递小哥态度非常好，这个价格非常给力💪，十分推荐，会继续回购[庆祝],垫子回弹好，用在腰后很舒服。，外层可以拆卸便于清洗，非常棒[福]很开心的一次购物，卖家服务也特棒！,-,2021-06-14
81,一**颜,颜色分类: 银离子抑菌-头枕腰靠套装-灰色【冰丝款】,好评,挺软的，海绵是这样的，今天用了下，感觉不错,-,-,2021-06-22
82,玉**9,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,非常棒，腰部支撑很丰满，缓解疲劳 ,-,-,2021-06-23
83,喜**话,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,没有味道质量超级好软软的好舒服,-,-,2021-06-25
84,t**4,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,东西很棒，和买家秀还有网页介绍的图片，一模一样，老公买回来就安上了，他很开心，觉得靠起来开车舒服多了，面料很好吗，很透气 ,-,-,2021-06-22
85,初**在,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,考虑了好久，要不要买腰靠，我的轩逸座椅靠背很贴的，等座椅沙发凹陷变形一点再用，毕竟我是新车，谢谢商家送的停车留号器,-,-,2021-06-22
86,t**9,颜色分类: 银离子抑菌-头枕腰靠套装-灰色【绵柔款】,好评,此用户没有填写评价。,用了一段时间了，现在开车特别舒服，腰不疼了，对腰椎起到很好的保护作用，值得拥有,-,2021-06-17
87,c**d,颜色分类: 银离子抑菌-头枕腰靠套装-咖色【针织款】,好评,、掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。 ,-,-,2021-06-20
88,z**o,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,整体评价：非常不错 使用体验：满意 安装情况：简单 做工形式：大方 产品材质：健康送给老公的，使用后体验，舒适度高，颜色百搭，效果不错，非常喜欢 ,很好漂亮价格实惠质量不错棉质感不错。比便宜的好多了。期待后面使用,-,2021-06-12
89,徐**猪,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,此用户没有填写评价。,现在开车舒服得多，头枕很软，儿子看到人忍不住一直过来模，哈哈，以后有需要再来买一对，真心物有所值！,-,2021-04-10
90,s**n,颜色分类: 银离子抑菌-头枕腰靠套装-灰色【冰丝款】,好评,真心喜欢，颜色、款式都非常棒！靠上去感觉挺舒服的。买过其他牌子的。感觉差不多。都很好。价钱也差不多！ ,-,-,2021-06-24
91,s**x,颜色分类: 银离子抑菌-头枕腰靠套装-红色【针织款】,好评,和车型匹配。无论行驶多长时间，腰部都非常舒适。🌟物美价廉，摸起来软软的，很舒适，而且还很精致💦垫子回弹好，用在腰后很舒服。，外层可以拆卸便于清洗，非常棒 ,商品从外包装来看非常高档，真是一分钱一分货[转圈]质量很好，发货很快，价格合适[烟花]价格也合适，这次网购很愉快，大赞👍,-,2021-06-09
92,姜**0,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,使用了一段时间才来评价的，坐垫设计合理，适合腰椎不好的人[哇]开长途车必备神器，很开心的一次购物，卖家服务也特棒！ ,真的很好，效果怪好！还便宜不贵！值得推荐！🌟[OK]腰靠和头枕都特别软，靠上去特别放松，透气的，黑色简洁大方[福],-,2021-06-10
93,蓝**e,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,开长途车腰很累，特地买来试试 ,-,-,2021-06-20
94,z**3,颜色分类: 银离子抑菌-单个腰靠-红色【针织款】,好评,本人腰椎不好，坐久了就很不舒服，买了这个靠背好多了，款式也不错颜色也喜欢 ,-,-,2021-06-17
95,t**7,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,腰靠很喜欢，质量也很好的，这个价格能买到是真的很划算，开车再也不会累了。 ,-,-,2021-06-23
96,樱**s,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,质量不错，和卖家描述的一样，比实体店优惠很多，已经推荐给朋友购买 ,-,-,2021-05-29
97,爱**哥,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,经过我的亲身体验，这家店信誉是相当地不错。宝贝的质量更像钻石一般。太感谢了! 不要以为信誉低的卖家货质量不好。我用我的亲身经历告诉大家，掌柜服务态度非常好。商品质量也非常不错。,-,-,2021-05-28
98,t**2,颜色分类: 银离子抑菌-腰靠两个装-黑色【针织款】,好评,目前看来很舒服，用的不错 ,-,-,2021-06-21
99,h**g,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,小七服务很好，摸起来挺舒服的。,-,-,2021-06-25
100,t**4,颜色分类: 银离子抑菌-头枕腰靠套装-灰色【冰丝款】,好评,非常舒适，颜色选错了，应该选黑色 ,-,-,2021-06-22
101,小**佳,颜色分类: 银离子抑菌-头枕两个装-黑色【针织款】,好评,挺舒服的，质量不错，做工也很好[好的]有朋友还问要了链接也准备买[烟花]做工和面料都不错，好评！[烟花]很好的质量，外套也可拆卸可以洗很方便。,不错的完美🐔开车时颈部非常舒服，大品牌就是可靠！特别舒服，给朋友推荐了，还会再来的🌟产品质量很好，价格实惠，值得购买,-,2021-06-09
102,t**8,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,整体来说还是很好的，如果开长途没有腰垫的话会很难受，买了这个腰垫坐的也很舒服了,-,-,2021-05-30
103,听**风,颜色分类: 银离子抑菌-单个腰靠-黑色【小清新】,好评,腰靠垫质量可以，安装简单，这下开车腰感觉好多了，真是早买早受益 ,-,-,2021-06-20
104,密**7,颜色分类: 银离子抑菌-头枕两个装-黑色【针织款】,好评,此用户没有填写评价。,好评，非常适合，舒服，推荐推荐推荐,-,2021-06-14
105,幸**0,颜色分类: 银离子抑菌-单个腰靠-黑色【冰丝款】,好评,整体评价：特别舒服，老公的选择是对的哦！好东西，值得推荐 ,-,-,2021-06-19
106,t**4,颜色分类: 银离子抑菌-头枕腰靠套装-黑色【冰丝款】,好评,感觉质量还不错，和图片上的产品一致，但是现在这个天气感觉用着有点难受（有点捂热）,-,-,2021-06-22
107,c**8,颜色分类: 银离子抑菌-头枕腰靠套装-杏色【针织款】,好评,安装情况：安装十分方便 做工形式：做工也很细致 产品材质：很柔软，靠着很舒服 ,-,-,2021-05-29
108,g**g,颜色分类: 银离子抑菌-头枕两个装-黑色【针织款】,好评,质量很好，舒适度高，满分 ,-,-,2021-06-23
109,家**嘉,颜色分类: 银离子抑菌-单个腰靠-红色【针织款】,好评,老公经常开长途，老喊腰疼，就想着买个腰枕，问他放着有没有好点，感觉比之前好多了，至少能缓解点酸疼，还是不错的。 整体评价：性价比高 做工形式：工整 产品材质：透气，涤纶 ,-,-,2021-06-10
