数据下载时间：2021-06-26 20:44:12 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/625159608953/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
51,请**走,适用手机型号: iPhone12 颜色分类: 高清膜【无边全屏】1片-送贴膜器,好评,物流真的很快，感谢快递小哥及时送到我手上，然后打开后检查了一下，没有问题包裹也没有破损，一般有问题我是不会确认收货的，确认收货了就代表是觉得OK，然后有问题咨询的时候客服也很尽职尽责，所以我很爱网购，又省事又省心，好的东西是需要时间见证的，所以不会现在就说它多好，如果真的很喜欢到时会追评的，以上就是我的想法呀  ,-,-,2021-06-23
52,核**勋,适用手机型号: iPhonexsmax 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,绿联 永远滴神 摸起来很滑很舒服很棒 快递有点小慢就是了 第n次回购了好评 也很好贴 膜有一点韧性的感觉 气泡啥的很容易弄出来 ,-,-,2021-06-23
53,苏**6,适用手机型号: iPhone12 颜色分类: 无色蓝光护眼膜【无边全屏】1片-送贴膜器,好评,便宜划算，一张可以用很久，每次看到5.8的价格都想囤一下，家里都是绿联的钢化膜 ,-,-,2021-06-24
54,夔**醇,适用手机型号: iPhonex 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,钢化膜素质真的棒，好几次充电头掉下来砸到手机上都没有事情，包装还挺高级，真的对得起这个价格，绝绝子好嘛,-,-,2021-06-24
55,t**6,适用手机型号: iPhone 11 Pro Max 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,绿联真的绝！！！！ 贴合度：完美！！ 尺寸大小：刚刚好！！ 材质手感：超级满意！！！ 以后都买绿联了！！！ ,-,-,2021-06-24
56,s**i,适用手机型号: iPhonexsmax 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,贴合度：很顺 尺寸大小：正好 材质手感：高级 ,-,-,2021-06-20
57,苏**影,适用手机型号: iPhone12 颜色分类: 无色蓝光护眼膜【无边全屏】1片-送贴膜器,好评,材质手感：手感完美细腻，这个价格买到也是很给力了 尺寸大小：买的苹果12的，独自搞定，贴的很不错 贴合度：很好，没有一点气泡 ,-,-,2021-06-15
58,t**1,适用手机型号: iPhone 11 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,贴合度： 非常好！贴上去撕下来重新贴，贴合度也非常好！非常完美！！！ 尺寸大小：全屏完美！ 材质手感：防指纹太牛了！！！非常顺滑！！ 防摔效果也非常好！用过最好的一款钢化膜！蹲今晚活动囤货 ,-,-,2021-06-15
59,y**y,适用手机型号: iPhone12 颜色分类: 高清膜【无边全屏】2片-送贴膜器,好评,材质手感：手感超级好 特别光滑 不留指纹 尺寸大小：覆盖全屏但是给手机壳留了一定的位置 不会顶屏 收到货五分钟就贴好了，看jrs推荐绿联牌子的钢化膜才买的，果然是好用又便宜啊，哈哈哈。 包装很好，擦屏布和除尘贴也质量很好，还送了一个贴膜神器不过我不习惯用，手动对准的 以后钢化膜就认准这家啦nice！ ,-,-,2021-06-04
60,冰**心,适用手机型号: iPhone12 颜色分类: 高清膜【无边全屏】2片-送贴膜器,好评,货到了   这钢化膜与手机大小匹配度恰到好处，♒是超薄的膜，😩而且蓝光高透，😄贴膜后接触手机触控依旧很顺畅，⚫灵敏度没有改变，🍰贴膜工具配的很齐全，Ⓜ一贴就到位，💯不会碎边。而且蓝光特别护眼哦。没什么油腻感，📕不会脏，🐮用起来反应也十分灵敏，🐽使用效果非常赞，超  喜欢的  ,-,-,2021-05-31
61,小**8,适用手机型号: iPhone 11 Pro Max 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,挺好用的，丝滑的手感输油层挺好的。不影响戴手机套,-,-,2021-06-12
62,h**9,适用手机型号: iPhonexr 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,贴合度：🉑 尺寸大小：还行 一直买绿联家的 但愿一直不会失望 ,-,-,2021-06-21
63,符**涛,适用手机型号: iPhone12 颜色分类: 无色蓝光护眼膜【无边全屏】2片-送贴膜器,好评,包装精美 钢化膜的质量也很好 第二次回购了 ,-,-,2021-06-21
64,楚**2,适用手机型号: iPhone12 颜色分类: 高清膜【无边全屏】1片-送贴膜器,好评,绿联iPhone12钢化膜全屏全覆盖防偷窥磨砂绿光保护膜，还送了贴膜神器，贴完后很光滑，好用。 ,-,-,2021-06-21
65,毛**2,适用手机型号: iPhone12 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,我买了膜全贴坏了，客服：兰陵王 特别好特别迅速的给我处理了，我贴坏了新手机的两个膜，一生气，把自己老手机的膜也贴坏了，直接全盘覆灭，还好好心的客服给我补发了，真的贴心了，要不我今天晚上就要失眠了，心疼贴坏了这么多。顺便加几句，一直在绿联买各种小东西，手机壳刚买的也很满意。就是买了才知道是电镀的，有点亮，但是没关系了手感非常好。我一定把握住绿联给我的第二次机会，好好贴膜争取一定成功！！！ ,-,-,2021-06-22
66,a**4,适用手机型号: iPhone12 Pro 颜色分类: 高清膜【无边全屏】2片-送贴膜器,好评,贴合度：很合适 材质手感：磨砂的手感不错 质量也很好，一直在他家买 ,-,-,2021-06-19
67,d**5,适用手机型号: iPhone 11 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,贴合度：很贴合，11首选绿联9D 尺寸大小：11 材质手感：钢化膜 ,-,-,2021-06-19
68,江**5,适用手机型号: iPhone12 颜色分类: 高清膜【无边全屏】1片-送贴膜器,好评,贴合度：完美贴合 尺寸大小：合适 材质手感：顺滑没有指纹 ,-,-,2021-06-19
69,x**x,适用手机型号: iPhone12 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,丝滑，之前贴的闪魔黑边的，膜撕下来一圈都是脏的，边框黑边与屏幕缝隙很大，绿联的这个明显贴合的比闪魔的好，尺寸大小精准，看上去和没贴膜一样 ,-,-,2021-06-24
70,t**0,适用手机型号: iPhonexr 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,无限回购 这个膜真的是我用过最好的一种了 特别滑 也不沾指纹 而且这个膜好像是升级过了 之前尺寸和屏幕一样大 导致贴上会有彩虹纹 现在膜的尺寸大了一点 看着就很舒服了 爱了 会一直回购的 ,-,-,2021-06-24
71,l**0,适用手机型号: iPhone12 Mini 颜色分类: 高清膜【无边全屏】2片-送贴膜器,好评,绿联的膜买了很多次，不粘指纹，所有手机都是买绿联的，推荐  ,-,-,2021-06-23
72,西**祖,适用手机型号: iPhonexr 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,贴合度：十分好 尺寸大小：合适得一批 材质手感：好滑 ,-,-,2021-06-21
73,z**淘,适用手机型号: iphone8 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,贴合度：完美贴合 尺寸大小：大小合适 材质手感：纵享丝滑 ,-,-,2021-06-19
74,t**6,适用手机型号: iPhone12 颜色分类: 高清膜【无边全屏】1片-送贴膜器,好评,快递发的中国邮政 可让我好等啊 不过钢化膜真的不错 也很容易贴 触感细腻顺滑 ,-,-,2021-06-24
75,灵**失,适用手机型号: iPhonexr 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,他家的膜特别好贴，只要有对准孔位贴上去就可以了，而且更赞的是贴完屏幕看起来特别清晰，一点都不模糊 ，质量很强硬，全玻璃不碎边。客服的服务态度特别好，钢化膜的确是不错，这个价钱值了 ,-,-,2021-06-17
76,t**7,适用手机型号: iPhone12 颜色分类: 高清膜【无边全屏】1片-送贴膜器,好评,"好评质。量不错。夏至既是二十四节气之一，也是古时民间""四时八节""中的一个节日，自古就有在夏至拜神祭祖之俗。古代农耕社会的人们在安居乐业之余择日拜神祭祖便有了各种定期节日，渐渐也形成一些约定俗成的庆祝方式，即所谓节庆民俗。天地者，生之本也，先祖者，类之本也;祭祖是一种传承孝道的习俗。此外，民间还有夏至""消夏避伏""、""清补""等习俗。",-,-,2021-06-22
77,u**m,适用手机型号: iphone7 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,听说绿联的保护膜真心的不错，所以听取这么好的意见，自己下了一单，暂时还没用拆开使用，包装那么严实应该是非常之不错的，总之先用了再说，可能每个人心中喜欢的保护膜不一样，但是绿联这个牌子给你的感觉就是非常的贴合还有安全感,-,-,2021-06-17
78,c**y,适用手机型号: iPhone12 颜色分类: 无色蓝光护眼膜【无边全屏】2片-送贴膜器,好评,贴合度：贴合度很好，开孔位置也准确 尺寸大小：大小和屏幕一样大，带上壳也不影响  材质手感：手感还好就是有一点瑟瑟的感觉 ,-,-,2021-06-13
79,a**g,适用手机型号: iPhonexr 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,包装盒看着不错！就是不知道膜的质量怎么样！后续使用再追加评论！,-,-,2021-06-19
80,小**o,适用手机型号: iPhonex 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,玻璃膜不错，用剪刀亲测刮一下，抗刮能力符合预期。玻璃膜面积是够大，不过。。手机要带手机壳才行，不然边缘贴合度不足，细看还是会有一条“瞄人缝”。 另外，必须吐槽它反人类的一点，玻璃膜的出厂贴板（没错，是贴板），其用意大概就是，让你在撕下来的过程中自行把玻璃膜掰断再让你再买新的吧？？！说明图纸明明标注的是“离型膜”，是膜呀！！,-,-,2021-06-14
81,t**3,适用手机型号: iPhone SE(第二代) 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,物流很快，包装看起来很高大上，钢化膜还没贴，具体使用效果以后再追评吧 ,-,-,2021-06-19
82,t**3,适用手机型号: iPhonexr 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,物流很快，包装看起来很高大上，钢化膜还没贴，具体使用效果以后再追评吧  ,-,-,2021-06-19
83,丘**翔,适用手机型号: iPhone12 Pro 颜色分类: 高清膜【无边全屏】1片-送贴膜器,好评,描述的天花乱坠，必须满分，非常好，文案策划的很专业，但不切实际，为了符合市场竞争写的信息而已，根本达不到全屏覆盖的效果，也可能有强迫症，对于这么大的空隙很难接受。实在不好意思。,-,-,2021-06-14
84,l**5,适用手机型号: iPhone12 Pro max 颜色分类: 高清膜【无边全屏】2片-送贴膜器,好评,贴合度：虽然便宜 但是用过最好的手机膜 ,-,-,2021-06-20
85,弦**九,适用手机型号: iPhone 11 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,送的东西很周全，包装很不错。 还没贴，不知道贴合度什么的，感觉还不错 ,-,-,2021-06-24
86,t**5,适用手机型号: iPhone12 Pro 颜色分类: 无色蓝光护眼膜【无边全屏】2片-送贴膜器,好评,品质很不错🍆，性价比比较高的的商品🍀，喜欢的亲可以直接下手不要犹豫哦📍【蒙恬】很认真负责，老板帮忙加鸡腿哦~  谢谢～ ,-,-,2021-06-21
87,l**6,适用手机型号: iPhonex 颜色分类: 高清膜【9D曲面全屏】2片-送贴膜器,好评,送的贴膜神器超级好用，包装完美，打孔精准，很不错，以后就买这家的了！ ,-,-,2021-06-23
88,0**0,适用手机型号: iPhonex 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,看测评来买的，挺好的这个价位能买到！贴的时候有固定架非常方便。,-,-,2021-06-19
89,t**4,适用手机型号: iPhone8plus 颜色分类: 高清膜【无边非全屏】2片-送贴膜器,好评,现在用着呢！质量还挺不错的！挺亮堂！ ,挺好，回回购！加油希望能更好！加油加油,-,2021-06-19
